9.429999999999999716e+01,3.500000000000000000e+00,3.899999999999999911e+00,6.999999999999999556e-01,6.700000000000000178e+00
2.600000000000000089e+00,9.090000000000000568e+01,7.299999999999999822e+00,4.000000000000000000e+00,2.500000000000000000e+00
7.700000000000000178e+00,1.019999999999999929e+01,7.470000000000000284e+01,3.200000000000000178e+00,3.799999999999999822e+00
4.799999999999999822e+00,1.140000000000000036e+01,4.900000000000000355e+00,5.629999999999999716e+01,2.000000000000000000e+00
4.700000000000000178e+00,8.400000000000000355e+00,6.500000000000000000e+00,2.500000000000000000e+00,6.809999999999999432e+01
