9.409999999999999432e+01,3.299999999999999822e+00,5.700000000000000178e+00,3.200000000000000178e+00,2.799999999999999822e+00
8.000000000000000000e+00,7.640000000000000568e+01,1.109999999999999964e+01,1.030000000000000071e+01,1.500000000000000000e+00
1.019999999999999929e+01,6.500000000000000000e+00,7.629999999999999716e+01,4.599999999999999645e+00,2.000000000000000000e+00
4.000000000000000000e+00,6.099999999999999645e+00,8.099999999999999645e+00,6.050000000000000000e+01,6.999999999999999556e-01
1.209999999999999964e+01,7.799999999999999822e+00,8.000000000000000000e+00,5.900000000000000355e+00,5.639999999999999858e+01
