4.350000000000000000e+01,7.299999999999999822e+00,9.199999999999999289e+00,1.450000000000000000e+01,3.460000000000000142e+01
3.000000000000000000e+00,7.100000000000000000e+01,1.380000000000000071e+01,1.190000000000000036e+01,7.599999999999999645e+00
1.150000000000000000e+01,2.489999999999999858e+01,3.610000000000000142e+01,1.059999999999999964e+01,1.650000000000000000e+01
6.799999999999999822e+00,1.380000000000000071e+01,7.299999999999999822e+00,3.739999999999999858e+01,1.409999999999999964e+01
1.330000000000000071e+01,1.459999999999999964e+01,5.799999999999999822e+00,9.800000000000000711e+00,4.670000000000000284e+01
